product_id,product_name,category,price,product_type,created_at
b8443bdf-ee87-4cc1-b1a5-1ac01a09d329,product_79,home,484.13,hot,2022-11-16 22:06:04
4b2ac39d-5f49-41a1-b5f4-db8ae53b3bd6,product_80,electronics,4462.64,normal,2022-11-16 00:31:02
b6845055-dccb-425f-bf66-a666b9907f47,product_81,home,930.84,normal,2022-12-02 16:45:25
7131f6df-6da6-45d1-a65d-6bd18ae6dbba,product_82,electronics,3212.39,dead,2022-11-21 18:22:26
9cd4e105-bf2f-4ebb-bfbb-cc2a367a6f41,product_83,beauty,309.93,normal,2022-10-25 19:55:38
c31071be-76c2-457d-a90e-bbda6ac8b6e8,product_84,electronics,2502.59,normal,2022-12-22 19:12:39
6b1d92a2-2cc0-4c28-bee5-68ea67e890cc,product_85,beauty,248.68,normal,2022-09-10 06:03:02
615ced5d-fa7c-4b91-a2f5-dc1c3f1687bd,product_86,electronics,4064.8,normal,2022-10-06 09:20:36
beea6215-ee53-4917-8f0c-b30d0405d423,product_87,home,412.93,normal,2022-11-06 10:26:34
72301f87-f16b-4ea0-a25a-26891b49e952,product_88,beauty,243.42,normal,2022-10-16 22:31:05
0d2624d8-1a85-43bd-938c-9c60428147f4,product_89,home,223.22,dead,2022-12-21 11:59:29
2929a006-6dc1-44d8-97ac-bba5208385dd,product_90,clothing,605.23,normal,2022-12-23 17:04:19
6de7bf93-d3ef-4e53-bfdf-98b0862779f3,product_91,clothing,279.75,normal,2022-09-29 02:38:30
bc93e847-cb70-496b-821c-90c00aef2cac,product_92,electronics,3961.68,hot,2022-10-23 07:17:38
04973dc0-f24c-4769-86c1-8f40f38882a8,product_93,home,788.11,normal,2022-09-24 07:42:32
13dac9f5-8c33-4547-88ef-14f918f14ade,product_94,electronics,642.85,hot,2022-10-27 08:36:37
07387902-2938-4511-ae3b-533d8430a6e4,product_95,electronics,1342.21,dead,2022-12-28 01:16:37
df6336e2-d257-41a8-b3d4-790e85c636ea,product_96,clothing,532.6,dead,2022-12-27 17:13:06
ab9cefca-2783-46ea-b7b8-22f900a37448,product_97,electronics,1361.21,normal,2022-10-15 16:57:40
79a9ef55-a0a4-4f91-b8c3-b468904b2fad,product_98,home,239.8,normal,2022-10-30 00:46:49
01e7e219-afe3-4189-94db-a6893195b5f4,product_99,beauty,275.75,dead,2022-11-09 12:56:18
5f2938c8-ad35-4181-9882-7d5333df1c8d,product_100,beauty,361.82,normal,2022-12-03 18:30:26
37dd9bf6-7482-44c5-a2db-f2e16a24b2d3,product_101,electronics,2560.38,normal,2022-11-24 00:06:12
04a8d2bf-60c0-4dbd-b8c3-7c0cdf6f357d,product_102,beauty,81.4,normal,2022-10-10 16:28:49
40b79a2f-f8cd-4f04-a909-151a34fabe25,product_103,beauty,396.85,normal,2022-11-14 23:56:06
752596d8-bb09-4308-bc59-ccfa9b8b931c,product_104,beauty,281.02,normal,2022-09-26 05:56:44
c6cc7e5b-f76a-4d75-ac5e-3b4280f7e7f2,product_105,clothing,553.48,normal,2022-10-31 21:18:51
bc48563c-81b6-4aa5-817a-109a14d388e3,product_106,clothing,180.34,normal,2022-11-14 06:52:51
d34eb593-7be6-49b0-92a2-268cc2f77d11,product_107,clothing,430.87,normal,2022-12-28 19:45:19
47feb16c-1cb3-42c3-b80f-2b9d247c9faa,product_108,beauty,316.52,hot,2022-11-05 12:30:09
5666ff99-6859-4b54-afe7-8be4603e30a9,product_109,home,242.01,normal,2022-11-24 16:00:27
b002eb66-4d6c-4fc6-9e98-ff343b25b584,product_110,beauty,63.06,normal,2022-09-08 10:41:53
64e6b23c-6877-4ced-bb97-8301ba27c85b,product_111,beauty,337.14,normal,2022-10-01 17:44:19
3b44b9b5-fa21-490a-8a39-d3d2f82a457f,product_112,home,1135.81,hot,2022-10-29 11:17:07
b6c287fb-4de1-4d61-9fdf-381e266e4339,product_113,beauty,165.63,normal,2022-11-14 08:00:46
5223f4ef-ea6e-467c-b83c-18f701aadd31,product_114,electronics,1290.67,normal,2022-09-11 17:27:41
46fd5afd-a9f9-4e60-a2e1-c7aea63133b5,product_115,electronics,3290.84,normal,2022-09-18 03:29:10
bf16a511-9a53-47fd-a3be-e9637d498ae4,product_116,electronics,950.28,normal,2022-11-13 04:28:55
35eca97a-b508-43ff-a41a-e4149fd2c4a3,product_117,electronics,2649.23,normal,2022-09-10 11:48:43
ee0a30c7-1ff5-414e-8307-77b431720cfc,product_118,clothing,524.92,dead,2022-12-06 16:25:41
5f04c949-8ee0-4e43-86ec-40b2b320dfd7,product_119,electronics,3209.77,normal,2022-10-08 20:47:42
1c3e667b-3a2f-4e23-b7c6-d9f099b54f2b,product_120,clothing,796.99,normal,2022-09-04 07:21:13
3abf6553-1758-453b-bed4-17245eeb51e4,product_121,home,1265.93,dead,2022-09-28 05:18:33
42de9836-9d3d-40ac-830b-7fed2ba2160e,product_122,home,1442.28,hot,2022-09-06 02:32:27
fdf67e7f-e0fa-40e4-8896-6d41662b1ced,product_123,clothing,491.73,normal,2022-11-17 16:02:03
01cf9cf4-eaee-4bef-9b23-3efa4f1f3074,product_124,beauty,228.12,normal,2022-10-15 08:29:09
144c00fc-9b85-4b34-b452-34c2f713a1a5,product_125,electronics,4354.98,dead,2022-09-21 15:29:45
1c4a952a-4f99-48c5-80f8-626c147ac993,product_126,clothing,514.59,dead,2022-11-12 15:33:28
73e96c4e-dd0b-48f5-986b-80f70a57dd91,product_127,clothing,567.18,normal,2022-10-27 10:28:09
7620606c-edb0-49f0-bf64-092068a5a7ee,product_128,electronics,1768.12,normal,2022-09-08 23:17:13
dbc67e05-8f4a-4ee2-af7d-090caa16d33d,product_129,clothing,753.4,normal,2022-10-06 22:01:47
3e93689b-b4cf-460c-9f33-379825ad4d63,product_130,clothing,741.44,hot,2022-09-20 23:56:06
b167afeb-1c47-4b18-8df7-b235930615a8,product_131,beauty,424.01,normal,2022-09-11 23:58:49
dd5542f0-1a86-4aef-847e-0f5bd51df63a,product_132,home,510.96,hot,2022-10-20 04:06:37
33b30e9a-674c-447a-b57c-b3ee49ce1357,product_133,clothing,450.54,normal,2022-10-13 09:12:11
b4895725-7158-4162-b097-869f1c149bec,product_134,beauty,114.96,hot,2022-12-06 21:49:50
4b101bec-8213-4022-ac72-4ea20d5bcdcd,product_135,home,1410.33,hot,2022-10-22 04:06:59
1879a84e-0600-42b5-bcbb-256b2f234893,product_136,home,1442.7,normal,2022-10-19 18:48:42
e5e0dc95-857e-4fa6-88d0-ab7b8808d661,product_137,clothing,653.01,normal,2022-10-02 03:03:41
76495f48-7caa-4d1b-bb5a-77591d5fb9e6,product_138,home,1327.72,dead,2022-11-24 06:57:08
dea680b7-f048-41d2-99d7-86b76f88396f,product_139,clothing,549.47,hot,2022-11-06 14:32:45
38347310-140a-40cf-ae8c-d766c7fa0d1b,product_140,home,566.56,normal,2022-12-11 08:43:32
16308131-2c36-4a1e-aed4-581707e3d504,product_141,beauty,311.34,normal,2022-12-24 17:53:14
0312a50d-54a8-4352-a7a1-d84bd4db21a1,product_142,beauty,145.76,dead,2022-12-23 12:30:12
82410c2e-5961-4443-894f-21d460b07739,product_143,clothing,720.04,normal,2022-11-22 09:41:03
4a51b534-8118-4e5f-8310-d05b9e7b77e9,product_144,electronics,4223.74,normal,2022-11-29 17:50:43
79d3bd2f-a172-4cdd-bbc2-7341990a60b1,product_145,electronics,1569.29,hot,2022-12-11 16:52:51
8b10db65-4eb8-4ea5-a98f-5dab64693225,product_146,beauty,218.82,dead,2022-10-13 23:01:30
78eed6ec-9f69-4652-a6f5-894db13d74df,product_147,clothing,281.11,normal,2022-09-04 15:55:33
efc79ec7-e161-4413-af5a-5dee0bd661bd,product_148,electronics,539.06,normal,2022-12-19 04:47:52
747ff53a-0861-4f67-b2fb-c88fcb33324a,product_149,electronics,2151.93,normal,2022-09-23 04:26:57
d826ad27-8a5e-4be2-8660-727b334a6610,product_150,home,372.24,normal,2022-09-05 05:48:08
2fe5e31f-f08d-4542-85af-d94e7b5fbc1c,product_151,electronics,3019.05,hot,2022-10-11 11:19:46
5b0af8c9-f10f-4181-860a-9af0a0da9204,product_152,home,482.76,hot,2022-09-23 07:57:28
9d9e997c-9ddb-4b50-a80b-11f7446732cc,product_153,beauty,256.42,hot,2022-10-04 22:48:58
1d8d2631-ac2b-4512-9644-a1e5f583887b,product_154,electronics,2741.73,dead,2022-09-28 04:56:35
810dbe29-82a8-4955-9849-072d3316b2ac,product_155,clothing,606.26,hot,2022-10-24 12:00:15
eb5e8891-07b7-4e8b-ae37-84f90d700188,product_156,home,805.63,hot,2022-12-01 03:13:19
9b76fb9e-0eda-49ea-b4f0-d7c3a5c07edd,product_157,electronics,3822.62,normal,2022-12-07 19:12:32
fc738ec4-9ed7-43a0-8a42-a981eb128fdc,product_158,home,1363.58,normal,2022-11-03 13:55:31
8cc878a5-4950-4e22-a836-704dfbfcf84d,product_159,clothing,435.19,normal,2022-10-11 03:13:47
afaf238c-444f-4a92-a3f8-409cfad3480e,product_160,home,731.66,hot,2022-12-10 06:53:46
c0c137ac-feea-4812-8a38-741c5c6c31e1,product_161,beauty,162.76,normal,2022-12-20 20:35:58
59d023ef-1db0-428c-83fb-dbf0bcda2479,product_162,beauty,253.37,dead,2022-11-26 23:34:03
2e764f80-7e5f-4281-8a42-049097a583b1,product_163,electronics,2147.7,normal,2022-12-19 01:49:06
059583dd-0dc7-45cf-96e9-755c44a794a6,product_164,beauty,71.59,hot,2022-10-01 19:12:49
c089cfe1-1435-4c9c-96ef-4fbda8dde4cf,product_165,beauty,132.11,normal,2022-09-22 16:36:21
575569e6-123f-401b-9ab6-905640757c86,product_166,clothing,628.4,normal,2022-12-28 19:05:12
dfe2f79c-36e5-4b07-b7d5-29de49ebd624,product_167,clothing,566.99,normal,2022-10-13 02:04:35
ae5e0f98-24a9-49c7-a2e7-98eca6180dd9,product_168,home,944.7,normal,2022-12-16 13:06:06
ba122bc5-296c-4c47-90ed-bd9b967b2af7,product_169,clothing,415.39,dead,2022-09-08 08:13:12
e0909c6c-a898-400b-a080-c7bdaadce8d9,product_170,clothing,612.32,hot,2022-10-27 05:49:22
e26cb187-c7e2-4172-add2-78db14d45889,product_171,electronics,4701.43,normal,2022-10-30 17:50:04
5146d7a4-7941-4355-8952-080805c6b4d6,product_172,home,689.31,dead,2022-11-05 21:15:17
ea625ef3-10ca-4d74-b1c1-0d4be2bb35a8,product_173,home,414.65,hot,2022-09-29 07:19:55
3e77b8ed-560b-4f3c-a9d2-0e7ed9959ab3,product_174,electronics,4977.82,dead,2022-12-15 15:04:19
b928c658-e2d8-461b-a079-5f04403a2b67,product_175,electronics,4503.87,normal,2022-12-02 09:39:13
997bcf40-e3a3-430c-848e-8880692e9f45,product_176,beauty,139.19,dead,2022-10-30 06:13:58
ee616aef-b132-4521-a11d-9bc950030ed2,product_177,beauty,315.33,normal,2022-11-22 21:53:52
be4b9ca2-bd6d-44b9-ab71-341697a2f508,product_178,home,1341.98,dead,2022-11-08 20:04:47
2489a18a-9864-4a48-b7f4-9e13a5e7fdba,product_179,beauty,164.06,dead,2022-10-31 14:44:05
b0e1c545-5586-4c88-9df1-604ac36a51fe,product_180,electronics,3582.71,normal,2022-09-05 02:22:43
1206ab6d-a549-450a-a252-5bda22b98058,product_181,electronics,1182.76,normal,2022-12-13 12:39:04
590a645d-0de9-4a97-bbf3-938b3d95ef83,product_182,beauty,299.45,dead,2022-11-18 03:22:45
6e18b142-5498-4861-a9cd-abd099a58c85,product_183,electronics,2596.39,normal,2022-11-14 23:37:04
6be77d4d-4b0c-4c9a-8d57-c9049eed2938,product_184,home,283.16,normal,2022-10-31 13:54:00
7ed1c09e-4944-4a29-938f-d117219c94bf,product_185,clothing,767.16,dead,2022-11-18 08:29:52
70542a56-5246-4177-a856-f04e0c4824a7,product_186,beauty,210.16,normal,2022-09-04 18:36:44
6928f2e9-8efd-4eef-95bc-61e8ed4795aa,product_187,clothing,200.43,normal,2022-12-18 00:36:32
ee5a90cf-0cde-4859-bf2c-ca524047d068,product_188,clothing,264.15,dead,2022-11-12 10:42:49
ba8f8f1c-fdb4-462e-b183-068fb5fdb128,product_189,electronics,4109.58,hot,2022-11-16 08:45:46
c0e87fb0-854c-43a1-afe6-b0b159c7c40c,product_190,electronics,2828.48,dead,2022-10-04 12:50:47
84b242bc-3593-4218-a296-930c526c5a8e,product_191,beauty,409.8,dead,2022-11-17 17:01:33
5ea39e15-f831-47ad-908e-4b960db365ec,product_192,clothing,735.53,hot,2022-10-13 09:00:18
64c86721-3cc5-4f19-b30d-86a788b6305e,product_193,beauty,226.92,normal,2022-12-21 13:31:03
ba02b8ef-f4a2-49b1-a94f-ea99504d591c,product_194,clothing,369.25,hot,2022-09-16 10:27:10
2e7334c6-0ea8-48dd-87bf-f6b4d91e3b68,product_195,home,1331.54,normal,2022-12-20 15:02:45
bbe0d7d1-17e6-417e-8046-bbc793f6f136,product_196,clothing,719.67,hot,2022-12-26 02:43:34
1aebd262-0823-40f2-8151-8c78ee3e4872,product_197,electronics,3918.33,normal,2022-10-17 08:07:59
627ab5be-8916-4064-8e6e-e089d64a21e0,product_198,home,1026.99,hot,2022-12-05 12:39:47
fc04c89a-58f6-4507-87cd-c0a4d7c0731c,product_199,electronics,3730.64,normal,2022-11-10 13:31:54
c6a2658e-dc7f-4663-b660-6617fbf8ed38,product_200,clothing,723.82,normal,2022-11-19 13:52:42
e60c8118-a58e-471b-920f-65cf44676ab1,product_201,beauty,212.42,normal,2022-10-05 11:15:25
fbb0f6e9-1447-4c1f-bc88-a6bed50892ba,product_202,home,940.27,normal,2022-11-21 06:26:59
8c42fc29-41fd-4d3a-8d38-76454b7d86f5,product_203,electronics,978.87,dead,2022-12-03 12:59:54
79e90dec-f00b-4e40-92c1-3fa2aa1c992d,product_204,clothing,476.57,normal,2022-12-12 02:08:37
4a85e12e-bf65-492c-93e3-588b58677b77,product_205,beauty,421.25,hot,2022-10-30 06:31:43
214532f0-a8d7-40c7-b6c0-4faafd5f0317,product_206,home,253.2,hot,2022-12-05 12:08:24
abb6cb56-93b8-4105-ba1f-f73fdb0fe692,product_207,electronics,3727.83,normal,2022-12-04 20:00:46
1d785fd8-14a8-4ae1-8664-adf6d1f9f990,product_208,clothing,518.2,dead,2022-12-17 22:56:42
3d6761ce-05cd-4fd7-a5d7-165d5f745a8a,product_209,home,312.98,normal,2022-09-06 20:39:43
2b040762-29f4-49a8-acaa-8cbc958777fe,product_210,electronics,1668.17,normal,2022-12-24 19:22:19
d069852d-bc03-4e6f-9066-3a4c6ecc27aa,product_211,clothing,258.53,dead,2022-10-18 07:41:29
876c2874-7b39-4008-a3cf-732592529442,product_212,beauty,216.96,normal,2022-09-12 01:48:30
04ea4718-3ad4-4c9d-9b42-c3015999f25c,product_213,clothing,654.49,normal,2022-11-11 14:43:48
0e5072f8-5d03-4851-9bf6-b1a8d26a9bf4,product_214,home,1247.95,normal,2022-12-21 09:47:45
14289962-be58-4339-9a06-3ae270f7e8d7,product_215,electronics,1825.76,normal,2022-11-28 06:02:11
a5808edf-365f-4463-b5a7-3d2fc201a797,product_216,clothing,321.39,dead,2022-12-08 21:06:19
7928234e-f2f2-4191-8376-7ab5d19e8122,product_217,clothing,128.55,normal,2022-10-31 11:17:12
86afed37-c176-4bcf-baaf-4a3eadc39838,product_218,electronics,3000.98,hot,2022-11-20 16:18:03
72f9cdb8-cd84-4687-863d-2144aba8ce51,product_219,home,1046.96,dead,2022-11-27 23:19:09
876d2378-0e8f-42c5-a6b1-99f01f6f7905,product_220,home,590.51,dead,2022-11-14 08:15:13
a159236d-1125-42d6-8891-6b19a0e08bc7,product_221,beauty,136.94,normal,2022-09-14 09:31:56
6763803f-f5f5-475e-85d7-eb5dbed1b2e7,product_222,beauty,455.76,hot,2022-11-19 08:11:07
d4ac747a-44fc-41fa-b036-6c6b001780bf,product_223,home,1400.92,normal,2022-10-24 05:45:32
acb9192b-660a-43c3-916f-a9e92f986a9b,product_224,beauty,55.93,dead,2022-10-16 05:09:50
2f9f585c-a77b-4e5e-a625-f4a966ba6114,product_225,beauty,372.1,hot,2022-11-03 01:19:12
6050b451-15d5-497b-966f-e41b2dd7bec2,product_226,home,1341.95,normal,2022-11-19 07:59:26
854ff24d-8149-4612-b462-2796e7917d99,product_227,home,545.38,normal,2022-11-03 15:49:37
a2507ec2-340a-4b93-bd24-bb071658ba5f,product_228,beauty,108.26,dead,2022-11-21 13:01:36
eb7db605-e16e-42d0-9d32-40b1cedd5dc7,product_229,home,253.72,normal,2022-12-17 19:02:08
9c6a67df-d0f9-452e-a710-967ce4854936,product_230,electronics,4613.87,hot,2022-12-28 04:21:22
0dd86adf-bbe0-4c04-b35e-99d513944ea0,product_231,beauty,151.95,dead,2022-09-13 20:26:44
3818af54-0f22-4210-b6c9-f79dac630840,product_232,home,700.18,dead,2022-12-08 05:15:31
37b66af4-9537-4187-8e52-66e764e7b0ce,product_233,electronics,947.99,hot,2022-10-13 12:13:07
b1ae0282-2be5-4080-bb0e-472f2f8306c8,product_234,beauty,260.04,normal,2022-12-18 15:59:51
56876a56-28d4-48a7-9eb4-0ecb1ef66606,product_235,electronics,2583.14,normal,2022-10-13 14:56:56
c7b4fe3a-f865-477d-b72c-8eefb3724ed4,product_236,clothing,790.23,dead,2022-09-03 00:09:48
62999b01-f0d3-4567-8f6b-aafb4458fe08,product_237,electronics,4458.3,hot,2022-09-03 18:08:35
8ad896f6-ccd9-456d-9ff7-d9451e6b0f11,product_238,beauty,135.11,hot,2022-11-24 12:47:35
8d06c6d9-e4f4-4fec-9caf-9854dcaa5bec,product_239,home,446.7,normal,2022-10-12 07:23:35
7627b47a-1138-4316-a5b3-9b383d8834cf,product_240,clothing,568.6,normal,2022-11-20 04:05:10
c89a8998-9906-4264-9baf-170b225f0595,product_241,clothing,581.73,normal,2022-10-18 00:00:24
71e9cc38-e41a-4cda-b514-e9003b353a4c,product_242,home,996.43,normal,2022-11-01 08:54:39
5e64038e-03fe-446e-ae43-14063b348cfb,product_243,home,307.81,dead,2022-12-14 12:25:44
828a582e-a2e5-49eb-93ff-250a4f300941,product_244,beauty,117.66,normal,2022-11-15 07:08:48
a18c0e69-8e10-4dc6-95d3-d71225682f98,product_245,electronics,2582.01,normal,2022-09-05 12:07:05
cfe78aa8-87d3-4908-8f00-21f4a9a364f0,product_246,beauty,112.4,normal,2022-11-01 16:39:13
93308a0f-75c9-429f-bbae-a6f7960614c3,product_247,beauty,168.74,dead,2022-10-08 02:27:02
e348aba4-8734-4426-9630-c6a343fdf16d,product_248,clothing,380.25,hot,2022-12-03 06:22:49
953f6409-dc54-486e-a453-5097af1c7a38,product_249,home,281.63,hot,2022-10-16 06:52:21
11bc490d-9598-4b9a-b1cc-ea1d6e120ba6,product_250,beauty,160.65,hot,2022-12-12 10:02:36
7216fe3c-7977-4f52-b67e-90963946dc35,product_251,beauty,402.42,hot,2022-12-08 18:47:56
3ed4df66-f070-4582-a5cc-22537fbb464b,product_252,home,312.0,normal,2022-10-06 14:16:09
